row,col,x,y,year,kmeans_label,gmm_label,gmm_posterior_0,gmm_posterior_1,gmm_posterior_2,gmm_posterior_3,gmm_posterior_4,gmm_posterior_5,gmm_posterior_6,gmm_posterior_7,gmm_posterior_8,gmm_posterior_9
7,1492,420316.5,3814651.5,2022,0,8,1.0254799922489573e-44,0.0001005368988525999,3.66563611764976e-37,0.00012064428554938576,3.0263815468834465e-21,0.07512569443723027,3.246834436699753e-13,1.2772338068721214e-08,0.9246529833097069,1.282959989135867e-07
20,1518,420394.5,3814612.5,2022,0,8,1.7881493823863168e-59,2.9723011813700852e-05,2.8188088206280035e-51,3.7136181549459434e-06,1.2132420031822367e-27,0.08396987363515147,1.2124687350133355e-17,1.2670882706281317e-10,0.9159966893159297,2.922418617461962e-10
2,1533,420439.5,3814666.5,2022,9,8,1.6194732408083138e-27,0.0013721557061738942,4.9940102164618683e-23,0.006240567642865122,7.989272171025013e-14,0.02994914937434255,6.21344906727369e-08,1.2242180097032901e-05,0.9624174151669388,8.407795012191204e-06
14,1570,420550.5,3814630.5,2022,7,4,0.06647873159551765,1.3322150363322904e-07,0.13757694091154204,0.011144401492897096,0.6638206891742231,4.7096367063296505e-06,0.11054167959164705,0.0003033023866614053,4.397411572260016e-05,0.010085437873579559
27,1618,420694.5,3814591.5,2022,0,8,1.0651826376021134e-35,8.198201183716523e-06,1.106976743393359e-28,0.0005040338244532523,2.3073583384258244e-14,0.026064711297903585,3.83003842985058e-11,9.644132702977382e-06,0.9734108867888392,2.525716593743083e-06
11,1630,420730.5,3814639.5,2022,8,8,1.641994266548389e-53,7.446985595688866e-05,2.799298913937254e-41,7.22220728320323e-05,1.6389893153889494e-23,0.00919341635625457,8.96403644070894e-17,1.666616683528768e-06,0.9906582079595662,1.7138706893030603e-08
8,1671,420853.5,3814648.5,2022,7,4,0.3243285145350379,3.85265328897122e-09,0.06380536685081108,0.0022065629781885623,0.5673945386504382,5.803459206004577e-08,0.03511242404751962,1.3821421458839493e-05,6.547124894685274e-07,0.007138054916810378
3,1690,420910.5,3814663.5,2022,7,4,0.14981204703567688,6.646421719688653e-10,0.08331121571550154,0.002029070442063011,0.7493175645780782,4.141090313005569e-08,0.006941472679868352,1.0881968168867429e-05,6.48486152438047e-07,0.008577057018946293
13,1727,421021.5,3814633.5,2022,7,2,0.09144238456882492,5.925446356659412e-10,0.5234346027704645,0.003180732603547609,0.36696927041717486,1.3058783225220303e-08,0.011457659759625214,6.78854600625886e-06,9.127152562687911e-08,0.0035084564115034924
13,1760,421120.5,3814633.5,2022,7,2,0.009348725742815936,3.845203289988641e-10,0.9682019910510093,8.460937865120069e-05,0.015691157909294214,3.061842186161234e-08,0.005815932912814891,2.626136196044561e-07,4.352883106689306e-08,0.0008572458600210386
17,1794,421222.5,3814621.5,2022,7,8,7.126486525206927e-49,7.102737354430701e-05,2.41632095996994e-42,9.325943782959425e-06,3.785003978969906e-23,0.032279092711929094,6.237683130030696e-16,2.2231794146681884e-10,0.9676405500078813,3.740544637997258e-09
5,1801,421243.5,3814657.5,2022,0,8,1.133132690860626e-43,6.0022469729347555e-06,1.2857113343227305e-37,5.4793116600146085e-05,2.1261585238237104e-18,0.05090519892799751,1.6269415896144136e-13,7.19269219770883e-09,0.9490339302934817,6.82220928534301e-08
3,1848,421384.5,3814663.5,2022,0,5,6.376722380716818e-66,1.6717510341074975e-05,6.0325832465401675e-53,2.538134443964174e-07,6.548431591194235e-31,0.6593083710471959,1.4596924454506324e-18,1.6040501567763628e-13,0.34067465757605314,5.280523255841228e-11
