row,col,x,y,year,kmeans_k3,kmeans_k4,kmeans_k5,kmeans_k6,kmeans_k7,kmeans_k8,kmeans_k9,kmeans_k10,kmeans_k11,kmeans_k12,kmeans_k13,kmeans_k14,kmeans_k15,kmeans_k16,kmeans_k17,kmeans_k18,kmeans_k19,kmeans_k20
2602,1370,419950.5,3806866.5,2022,0,0,1,4,4,2,5,9,1,5,9,13,11,1,0,8,2,2
2585,1398,420034.5,3806917.5,2022,0,3,4,3,3,4,5,9,4,10,11,7,7,12,7,11,14,16
2580,1410,420070.5,3806932.5,2022,0,0,1,4,4,2,5,9,4,10,3,4,14,9,7,7,14,16
2599,1469,420247.5,3806875.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
2604,1486,420298.5,3806860.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
2590,1503,420349.5,3806902.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
2596,1552,420496.5,3806884.5,2022,1,0,1,4,4,2,5,9,9,1,12,0,4,10,16,5,1,11
2600,1572,420556.5,3806872.5,2022,0,0,1,4,4,2,5,8,4,10,11,4,14,12,7,7,14,7
2592,1614,420682.5,3806896.5,2022,0,0,1,4,4,2,5,9,4,9,3,4,14,9,1,0,14,16
2605,1625,420715.5,3806857.5,2022,1,0,1,4,4,2,5,9,4,9,3,4,14,9,1,7,14,16
2582,1678,420874.5,3806926.5,2022,0,0,4,3,3,2,5,9,4,10,0,9,7,3,9,10,4,1
2589,1680,420880.5,3806905.5,2022,0,0,4,1,5,2,2,0,9,1,12,0,4,10,5,5,13,19
2609,1730,421030.5,3806845.5,2022,0,0,1,4,4,2,5,9,4,10,0,9,12,3,9,10,4,1
2589,1741,421063.5,3806905.5,2022,0,0,4,3,3,2,5,9,4,10,0,9,7,3,9,10,4,1
2609,1774,421162.5,3806845.5,2022,0,0,4,3,3,4,3,9,10,10,0,9,7,3,9,10,4,1
2594,1817,421291.5,3806890.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2603,1841,421363.5,3806863.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2606,1871,421453.5,3806854.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2582,1896,421528.5,3806926.5,2022,1,2,1,4,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2601,1926,421618.5,3806869.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2602,1961,421723.5,3806866.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2599,1990,421810.5,3806875.5,2022,1,2,2,0,0,6,4,2,7,6,8,6,8,8,10,3,8,18
2589,2010,421870.5,3806905.5,2022,1,2,2,0,0,6,4,2,7,4,5,6,3,8,10,3,8,8
2592,2043,421969.5,3806896.5,2022,1,0,1,4,4,2,8,3,5,9,5,0,12,10,16,0,3,15
2606,2084,422092.5,3806854.5,2022,1,2,1,4,4,6,8,3,5,4,5,10,3,14,15,14,16,13
2608,2112,422176.5,3806848.5,2022,0,0,1,4,4,2,5,9,4,9,3,4,14,9,1,7,14,7
2600,2132,422236.5,3806872.5,2022,1,0,1,4,4,2,5,9,4,9,0,4,12,9,1,0,3,15
2584,2168,422344.5,3806920.5,2022,1,0,1,4,4,2,5,8,3,11,3,4,14,0,4,7,18,7
2581,2212,422476.5,3806929.5,2022,0,0,1,4,4,2,5,9,4,10,11,7,14,12,7,7,14,16
2587,2226,422518.5,3806911.5,2022,0,0,1,4,4,2,5,9,4,9,3,4,14,9,1,7,3,7
2589,2270,422650.5,3806905.5,2022,0,0,1,1,5,2,5,8,4,10,11,7,14,12,7,7,14,7
2580,2306,422758.5,3806932.5,2022,1,0,1,4,4,2,8,8,3,11,1,2,14,0,4,7,18,7
2604,2332,422836.5,3806860.5,2022,0,0,1,4,4,2,5,9,4,9,3,4,14,9,1,7,3,7
2609,2788,424204.5,3806845.5,2022,1,2,2,1,5,1,2,0,3,11,1,2,1,6,2,15,7,18
2602,2808,424264.5,3806866.5,2022,2,1,3,5,6,5,6,6,3,11,1,2,1,0,4,7,18,12
2594,3164,425332.5,3806890.5,2022,2,1,3,5,6,5,6,6,3,11,1,2,1,0,4,1,7,12
2601,3184,425392.5,3806869.5,2022,1,2,2,0,0,1,4,2,7,6,8,6,8,6,2,3,7,18
2613,26,415918.5,3806833.5,2022,0,0,1,4,4,2,5,9,4,10,11,4,14,12,7,11,14,16
2620,42,415966.5,3806812.5,2022,2,0,1,4,4,2,5,8,4,9,3,4,14,12,7,7,14,16
2620,86,416098.5,3806812.5,2022,1,0,1,4,2,7,0,5,2,8,10,1,0,15,14,16,12,9
2618,111,416173.5,3806818.5,2022,1,1,3,5,6,5,6,8,3,11,1,2,1,6,2,1,7,18
2639,130,416230.5,3806755.5,2022,0,0,1,4,4,2,5,8,4,9,3,4,14,9,1,7,3,7
2621,161,416323.5,3806809.5,2022,1,2,2,0,0,6,8,8,5,4,5,10,3,4,12,12,6,17
2616,234,416542.5,3806824.5,2022,0,3,0,2,1,0,3,7,10,2,6,5,2,5,11,4,15,14
2621,256,416608.5,3806809.5,2022,0,3,0,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
2614,282,416686.5,3806830.5,2022,2,1,3,1,5,5,6,8,1,5,11,7,11,4,7,6,17,3
2634,303,416749.5,3806770.5,2022,2,0,1,4,4,5,6,8,3,11,3,4,14,0,7,7,14,7
2626,339,416857.5,3806794.5,2022,0,3,0,2,1,4,1,7,10,2,11,5,2,12,7,4,15,14
2633,369,416947.5,3806773.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
2633,390,417010.5,3806773.5,2022,0,3,4,3,3,4,3,0,10,2,6,11,13,7,5,2,13,19
2610,448,417184.5,3806842.5,2022,0,3,4,1,5,4,3,7,10,10,11,7,10,12,7,4,15,14
2610,463,417229.5,3806842.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
2616,655,417805.5,3806824.5,2022,0,0,1,4,4,2,5,9,4,9,3,4,14,9,1,0,14,16
2613,662,417826.5,3806833.5,2022,1,2,2,0,0,6,4,2,7,6,8,6,8,8,10,3,8,8
2624,712,417976.5,3806800.5,2022,2,1,0,2,1,5,6,6,6,0,2,7,10,11,3,4,15,14
2614,1106,419158.5,3806830.5,2022,2,1,3,1,5,5,6,6,6,0,11,7,13,12,5,6,13,19
2638,1167,419341.5,3806758.5,2022,0,3,4,1,5,1,2,0,9,1,12,11,13,7,5,15,13,19
2634,1225,419515.5,3806770.5,2022,0,3,4,3,3,4,3,7,10,10,11,9,7,12,7,11,14,16
2613,1257,419611.5,3806833.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
2639,1276,419668.5,3806755.5,2022,0,0,1,4,4,2,5,9,4,10,11,4,14,12,7,11,14,16
2623,1295,419725.5,3806803.5,2022,0,0,4,3,4,2,5,9,4,10,0,9,7,3,9,10,4,1
2637,1333,419839.5,3806761.5,2022,0,0,1,4,4,2,5,9,4,9,0,4,12,9,1,0,3,15
2619,1350,419890.5,3806815.5,2022,0,0,1,4,4,2,5,9,4,9,0,4,12,9,1,0,3,15
2626,1393,420019.5,3806794.5,2022,0,3,4,3,3,4,3,7,10,2,11,7,10,5,11,4,15,14
2639,1413,420079.5,3806755.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
2626,1468,420244.5,3806794.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
2613,1477,420271.5,3806833.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
2630,1548,420484.5,3806782.5,2022,0,0,1,1,4,2,5,9,4,10,0,9,7,1,0,8,2,2
2628,1588,420604.5,3806788.5,2022,0,3,4,3,3,4,3,7,10,10,6,9,7,3,9,10,4,1
2634,1609,420667.5,3806770.5,2022,0,0,1,4,4,2,5,9,4,10,0,4,7,9,1,0,14,16
2621,1644,420772.5,3806809.5,2022,1,0,1,4,4,2,5,8,9,1,12,0,4,10,16,5,1,11
2636,1660,420820.5,3806764.5,2022,0,3,4,3,3,4,3,9,10,10,0,9,7,3,9,10,4,1
2623,1691,420913.5,3806803.5,2022,0,0,1,4,4,2,5,9,4,10,0,9,7,3,9,10,4,1
2613,1739,421057.5,3806833.5,2022,0,0,4,3,4,2,5,9,4,10,0,9,7,3,9,10,4,1
2612,1741,421063.5,3806836.5,2022,0,0,4,3,3,2,5,9,4,10,0,9,7,3,9,10,4,1
2628,1793,421219.5,3806788.5,2022,0,0,4,1,4,2,5,9,4,10,11,7,7,12,7,11,14,16
2630,1816,421288.5,3806782.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2639,1855,421405.5,3806755.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2629,1880,421480.5,3806785.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2627,1895,421525.5,3806791.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2639,1946,421678.5,3806755.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2617,1955,421705.5,3806821.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2627,1993,421819.5,3806791.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2615,2025,421915.5,3806827.5,2022,0,0,1,4,4,2,5,9,4,10,0,9,12,3,9,10,4,1
2634,2059,422017.5,3806770.5,2022,0,0,1,4,4,2,5,9,4,10,0,4,7,9,1,0,14,16
2629,2076,422068.5,3806785.5,2022,1,0,1,4,4,2,5,8,4,9,3,4,14,9,1,7,3,7
2615,2118,422194.5,3806827.5,2022,0,0,1,4,4,2,5,9,4,10,11,4,14,12,7,7,14,16
2621,2142,422266.5,3806809.5,2022,1,0,1,4,4,5,6,8,3,11,3,2,14,0,4,7,18,7
2624,2161,422323.5,3806800.5,2022,1,2,1,4,4,6,8,8,3,11,3,2,14,0,4,7,18,7
2638,2246,422578.5,3806758.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2629,2254,422602.5,3806785.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2636,2284,422692.5,3806764.5,2022,0,3,4,1,5,5,2,0,1,10,11,7,10,12,7,4,15,14
2633,2332,422836.5,3806773.5,2022,1,0,1,4,4,2,5,8,4,9,3,4,14,9,1,7,18,7
2639,2784,424192.5,3806755.5,2022,2,1,0,2,1,5,6,6,6,0,11,7,6,12,7,4,15,14
2611,2802,424246.5,3806839.5,2022,2,1,3,5,6,5,6,6,3,11,1,2,1,0,4,6,18,12
2611,3178,425374.5,3806839.5,2022,2,1,3,5,6,5,6,6,3,11,1,2,1,0,4,1,7,12
2645,10,415870.5,3806737.5,2022,2,3,0,2,1,5,6,6,6,0,11,7,10,12,7,4,15,14
2649,41,415963.5,3806725.5,2022,2,1,0,2,1,5,6,6,6,0,11,7,10,12,7,4,15,14
2647,81,416083.5,3806731.5,2022,1,2,2,0,0,1,4,2,7,6,8,6,8,8,10,3,8,8
2650,115,416185.5,3806722.5,2022,0,0,1,4,4,2,5,8,4,10,11,7,14,12,7,7,14,16
2663,133,416239.5,3806683.5,2022,2,3,0,2,1,5,6,6,6,0,11,7,10,12,7,4,15,14
2657,154,416302.5,3806701.5,2022,0,0,1,4,4,2,5,8,4,9,3,4,14,9,7,7,14,16
2668,294,416722.5,3806668.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
2648,319,416797.5,3806728.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
2640,344,416872.5,3806752.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
2642,361,416923.5,3806746.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,4,15,14
2665,392,417016.5,3806677.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
2656,654,417802.5,3806704.5,2022,1,2,2,0,0,6,8,2,5,4,5,10,3,14,10,14,8,8
2640,1133,419239.5,3806752.5,2022,2,3,0,2,1,0,1,4,0,7,4,3,9,2,8,4,15,14
2667,1167,419341.5,3806671.5,2022,0,0,1,1,5,2,5,8,3,11,11,7,14,12,7,7,14,7
2661,1199,419437.5,3806689.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
2656,1212,419476.5,3806704.5,2022,0,0,1,4,4,2,5,9,4,10,0,4,14,9,7,7,14,16
2642,1258,419614.5,3806746.5,2022,0,0,1,4,4,2,5,9,4,10,3,4,14,9,7,7,14,16
2645,1277,419671.5,3806737.5,2022,0,0,1,4,4,2,5,9,4,10,11,4,14,12,7,7,14,16
2642,1314,419782.5,3806746.5,2022,0,0,1,4,4,2,5,9,4,10,0,9,7,3,9,10,4,1
2659,1331,419833.5,3806695.5,2022,0,0,1,4,4,2,5,9,4,10,0,9,7,3,9,10,4,1
2666,1375,419965.5,3806674.5,2022,0,0,1,4,4,2,5,9,4,10,0,9,7,3,9,10,4,1
2654,1392,420016.5,3806710.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,4,15,14
2668,1461,420223.5,3806668.5,2022,0,0,4,3,4,2,5,9,4,10,0,9,7,3,9,10,4,1
2647,1476,420268.5,3806731.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
2646,1521,420403.5,3806734.5,2022,0,3,4,3,3,4,3,7,10,2,11,7,10,12,7,4,15,14
2642,1536,420448.5,3806746.5,2022,0,3,4,3,3,4,3,7,10,10,11,5,7,12,7,4,15,14
2653,1563,420529.5,3806713.5,2022,0,0,1,4,4,2,5,9,4,9,3,4,12,9,1,0,3,15
2656,1593,420619.5,3806704.5,2022,0,0,4,1,5,2,2,0,9,1,11,7,7,12,5,11,13,19
2655,1633,420739.5,3806707.5,2022,1,0,1,4,4,2,5,8,4,9,3,4,14,9,1,7,18,7
2650,1674,420862.5,3806722.5,2022,0,0,4,4,4,2,5,9,4,10,0,9,7,3,9,10,4,1
2640,1687,420901.5,3806752.5,2022,0,3,4,3,3,4,3,7,10,10,0,9,7,3,9,10,4,1
2643,1735,421045.5,3806743.5,2022,0,0,4,3,3,4,5,9,4,10,0,9,7,3,9,10,4,1
2640,1742,421066.5,3806752.5,2022,0,0,1,4,4,2,5,9,4,10,0,9,7,3,9,10,4,1
2663,1780,421180.5,3806683.5,2022,0,0,1,4,4,2,5,9,4,9,3,4,14,9,1,7,14,7
2650,1805,421255.5,3806722.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2660,1841,421363.5,3806692.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2653,1884,421492.5,3806713.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2642,1894,421522.5,3806746.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2650,1947,421681.5,3806722.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2662,1955,421705.5,3806686.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2654,1987,421801.5,3806710.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2658,2022,421906.5,3806698.5,2022,1,0,1,4,4,2,8,3,5,9,3,4,14,9,1,7,3,7
2657,2058,422014.5,3806701.5,2022,0,0,1,4,4,2,5,9,4,10,0,4,14,12,7,7,14,16
2661,2095,422125.5,3806689.5,2022,1,0,1,4,4,2,5,8,3,11,3,2,14,0,4,7,18,7
2660,2113,422179.5,3806692.5,2022,0,0,1,4,5,5,6,8,3,11,11,2,14,0,4,7,18,7
2667,2159,422317.5,3806671.5,2022,2,0,1,1,5,5,6,8,3,11,11,2,14,0,4,7,18,7
2668,2182,422386.5,3806668.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2668,2211,422473.5,3806668.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2658,2240,422560.5,3806698.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2649,2253,422599.5,3806725.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2649,2286,422698.5,3806725.5,2022,0,0,1,1,4,2,5,8,4,10,11,7,14,12,7,7,14,7
2669,2323,422809.5,3806665.5,2022,1,2,1,4,6,6,8,8,3,11,1,2,1,0,4,7,18,7
2666,2369,422947.5,3806674.5,2022,1,1,3,5,6,5,6,8,3,11,1,2,1,6,2,1,7,18
2667,2383,422989.5,3806671.5,2022,1,1,3,5,6,5,6,8,3,11,1,2,1,0,4,7,18,7
2669,2404,423052.5,3806665.5,2022,1,0,1,4,4,2,8,8,3,11,3,4,14,0,4,7,18,7
2640,2784,424192.5,3806752.5,2022,2,3,0,2,1,5,1,6,6,0,11,7,10,12,7,4,15,14
2649,2813,424279.5,3806725.5,2022,2,1,3,5,6,5,6,8,3,11,1,2,1,0,4,1,18,3
2663,3206,425458.5,3806683.5,2022,2,1,3,5,6,3,7,1,8,11,1,2,1,6,2,1,7,18
2679,19,415897.5,3806635.5,2022,2,3,0,1,5,5,6,6,6,0,11,7,10,12,7,4,15,14
2675,53,415999.5,3806647.5,2022,0,3,0,2,1,0,1,4,0,7,4,3,9,2,8,4,15,14
2679,65,416035.5,3806635.5,2022,0,3,0,2,1,0,1,4,0,10,11,7,10,12,7,4,15,14
2674,107,416161.5,3806650.5,2022,2,3,0,2,1,0,1,4,6,0,11,7,10,12,7,4,15,14
2672,135,416245.5,3806656.5,2022,0,0,1,1,5,5,5,8,1,5,11,7,10,12,7,6,14,3
2679,157,416311.5,3806635.5,2022,0,0,1,4,2,7,0,8,4,9,3,4,14,9,7,7,14,7
2697,209,416467.5,3806581.5,2022,2,1,0,2,1,5,6,6,6,0,11,7,6,12,7,4,15,14
2683,291,416713.5,3806623.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
2674,300,416740.5,3806650.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
2698,444,417172.5,3806578.5,2022,1,0,1,4,2,7,0,5,2,8,10,1,0,15,14,16,12,9
2699,466,417238.5,3806575.5,2022,1,0,1,4,2,7,0,5,2,8,10,1,0,15,14,16,12,9
2693,627,417721.5,3806593.5,2022,0,0,1,4,4,2,5,9,4,9,0,13,11,9,1,0,3,15
2695,652,417796.5,3806587.5,2022,1,0,1,4,4,2,5,3,1,5,0,13,12,4,12,8,2,15
2670,1017,418891.5,3806662.5,2022,2,3,0,2,1,0,1,4,6,0,4,11,13,2,5,4,13,19
2677,1020,418900.5,3806641.5,2022,0,3,4,1,5,4,2,0,9,1,11,11,13,12,5,11,13,19
2675,1160,419320.5,3806647.5,2022,0,0,1,3,4,2,5,9,4,10,0,9,7,3,9,10,4,1
2674,1180,419380.5,3806650.5,2022,1,2,2,0,0,1,4,0,9,1,12,0,4,10,16,5,1,11
2673,1224,419512.5,3806653.5,2022,0,3,4,1,5,1,2,0,9,5,12,11,13,7,5,15,13,19
2675,1230,419530.5,3806647.5,2022,1,2,2,1,5,1,2,0,9,1,12,11,13,7,5,15,13,19
2695,1280,419680.5,3806587.5,2022,0,3,4,1,5,4,2,0,9,2,6,11,13,7,5,15,13,19
2682,1313,419779.5,3806626.5,2022,0,3,0,2,1,0,1,4,0,7,4,3,9,2,8,9,5,4
2671,1344,419872.5,3806659.5,2022,0,3,4,3,3,4,3,7,10,2,11,7,10,12,11,4,15,14
2676,1377,419971.5,3806644.5,2022,2,3,0,2,1,0,1,4,0,7,4,3,9,2,8,4,15,14
2671,1383,419989.5,3806659.5,2022,2,3,0,2,1,0,1,4,0,7,4,3,9,2,8,4,15,14
2682,1446,420178.5,3806626.5,2022,0,0,1,4,4,2,5,9,4,10,11,7,14,12,7,7,14,16
2673,1545,420475.5,3806653.5,2022,0,0,4,3,3,4,5,9,4,10,0,9,7,3,9,10,4,1
2696,1570,420550.5,3806584.5,2022,0,3,4,3,3,4,3,7,10,2,11,7,10,12,7,4,15,14
2676,1619,420697.5,3806644.5,2022,1,0,1,4,4,2,5,8,4,9,3,4,14,9,7,7,14,7
2674,1628,420724.5,3806650.5,2022,0,0,1,1,5,2,5,0,4,10,11,9,7,12,7,11,14,16
2699,1663,420829.5,3806575.5,2022,0,0,4,1,5,4,2,0,9,1,12,11,13,7,5,11,13,19
2684,1680,420880.5,3806620.5,2022,0,0,4,1,4,2,2,0,9,1,12,9,7,12,5,11,13,19
2684,1737,421051.5,3806620.5,2022,0,0,1,4,4,2,5,9,4,10,0,9,7,3,9,10,14,16
2678,1748,421084.5,3806638.5,2022,0,0,4,3,3,4,5,9,4,10,11,9,7,12,9,11,14,16
2687,1773,421159.5,3806611.5,2022,1,0,1,4,4,2,5,8,4,9,3,4,14,9,1,7,3,7
2693,1820,421300.5,3806593.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2685,1849,421387.5,3806617.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2674,1888,421504.5,3806650.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2697,1893,421519.5,3806581.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2699,1949,421687.5,3806575.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2673,1978,421774.5,3806653.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2678,2002,421846.5,3806638.5,2022,0,0,1,4,4,2,5,9,4,10,0,9,7,3,9,10,4,1
2692,2013,421879.5,3806596.5,2022,1,0,1,4,4,2,8,3,5,9,5,4,12,9,1,0,3,15
2686,2063,422029.5,3806614.5,2022,1,0,1,4,4,2,5,8,3,9,3,4,14,9,4,7,18,7
2677,2078,422074.5,3806641.5,2022,1,0,1,4,4,2,5,8,4,9,3,4,14,9,1,7,18,7
2689,2110,422170.5,3806605.5,2022,1,0,1,4,4,2,5,8,3,11,3,4,14,0,4,7,18,7
2683,2145,422275.5,3806623.5,2022,1,0,1,4,4,2,8,8,3,11,1,2,14,0,4,7,18,7
2670,2185,422395.5,3806662.5,2022,1,2,2,0,0,6,8,8,3,4,1,2,3,14,15,14,18,7
2686,2219,422497.5,3806614.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2670,2242,422566.5,3806662.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
2687,2258,422614.5,3806611.5,2022,1,2,2,0,0,6,8,8,5,4,5,10,3,14,15,14,16,13
2676,2308,422764.5,3806644.5,2022,1,0,1,4,4,2,8,8,3,9,3,4,14,9,1,7,18,7
2674,2331,422833.5,3806650.5,2022,1,0,1,4,4,6,8,8,3,11,3,2,14,0,4,7,18,7
2671,2363,422929.5,3806659.5,2022,1,1,3,5,6,5,6,8,3,11,1,2,1,0,4,1,18,7
2673,2382,422986.5,3806653.5,2022,1,2,2,0,0,6,8,8,3,11,1,2,1,0,4,1,18,18
2671,2405,423055.5,3806659.5,2022,1,0,1,4,4,2,8,8,3,11,3,2,14,0,4,7,18,7
2678,2507,423361.5,3806638.5,2022,2,1,3,5,6,5,6,8,3,11,1,2,1,0,4,7,18,7
2723,29,415927.5,3806503.5,2022,0,0,1,4,4,2,5,8,4,9,3,4,14,9,7,7,14,7
2708,50,415990.5,3806548.5,2022,0,3,0,2,1,0,1,4,0,7,11,3,9,2,8,4,15,14
2713,78,416074.5,3806533.5,2022,0,3,4,3,3,4,3,7,10,2,11,7,10,12,7,4,15,14
2703,91,416113.5,3806563.5,2022,0,3,4,2,1,4,5,9,4,10,11,7,10,12,7,4,15,14
2725,131,416233.5,3806497.5,2022,1,0,1,4,2,7,0,5,2,8,10,1,0,15,14,16,12,9
2710,157,416311.5,3806542.5,2022,2,0,1,4,2,7,0,5,2,8,10,1,0,15,14,16,12,9
2726,290,416710.5,3806494.5,2022,0,3,0,2,1,0,1,4,0,7,4,3,9,2,11,2,10,4
2726,310,416770.5,3806494.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
2721,359,416917.5,3806509.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
2723,367,416941.5,3806503.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
2722,398,417034.5,3806506.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,2,10,5
2707,445,417175.5,3806551.5,2022,1,2,2,1,5,1,2,0,1,5,9,13,11,4,12,12,6,17
2708,457,417211.5,3806548.5,2022,1,0,1,4,4,2,5,8,4,9,3,13,11,4,12,7,6,17
2718,488,417304.5,3806518.5,2022,1,0,1,4,4,2,8,8,5,9,3,13,11,4,12,12,6,17
2713,511,417373.5,3806533.5,2022,1,0,1,4,4,2,5,8,4,9,3,13,11,4,12,12,6,17
2716,624,417712.5,3806524.5,2022,0,0,4,3,3,4,3,7,10,10,0,9,7,3,9,10,4,1
2714,633,417739.5,3806530.5,2022,0,0,1,4,4,2,5,9,4,9,0,4,12,9,1,0,3,15
2720,677,417871.5,3806512.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,10,10,5
2720,699,417937.5,3806512.5,2022,0,0,1,4,4,2,5,9,4,9,3,4,14,9,1,0,3,16
2725,1193,419419.5,3806497.5,2022,0,3,0,2,1,4,3,7,10,2,6,5,2,5,11,4,15,14
2706,1287,419701.5,3806554.5,2022,0,3,4,1,5,4,2,0,1,5,11,7,10,12,7,11,14,16
2729,1315,419785.5,3806485.5,2022,0,3,0,2,1,4,3,7,10,2,11,7,10,12,0,4,15,14
2713,1326,419818.5,3806533.5,2022,1,2,1,4,4,6,8,3,5,4,5,10,3,14,15,14,16,13
2717,1360,419920.5,3806521.5,2022,2,3,0,2,1,0,1,4,0,7,4,3,9,2,8,9,5,4
2726,1409,420067.5,3806494.5,2022,2,3,0,2,1,0,1,4,0,7,4,3,9,2,8,9,5,4
2725,1410,420070.5,3806497.5,2022,2,3,0,2,1,0,1,4,0,7,4,3,9,2,8,9,5,4
2727,1482,420286.5,3806491.5,2022,0,3,4,3,3,4,3,7,10,2,6,5,2,5,11,4,15,14
2711,1512,420376.5,3806539.5,2022,0,3,4,3,3,4,3,7,10,10,11,7,10,12,7,4,15,14
2722,1557,420511.5,3806506.5,2022,0,0,4,1,5,1,2,0,9,1,12,11,13,7,5,15,13,19
2704,1584,420592.5,3806560.5,2022,0,3,4,1,5,4,2,0,9,5,11,11,13,12,5,11,13,19
2710,1602,420646.5,3806542.5,2022,0,0,1,4,4,2,5,8,4,10,11,7,14,12,7,7,14,7
2728,1638,420754.5,3806488.5,2022,0,3,4,3,3,4,3,7,10,10,6,9,7,3,9,10,4,1
2728,1673,420859.5,3806488.5,2022,0,3,4,3,3,4,3,9,10,10,0,9,7,3,9,10,4,1
2726,1700,420940.5,3806494.5,2022,0,0,1,4,4,2,5,9,4,10,0,9,7,3,9,10,4,1
2715,1716,420988.5,3806527.5,2022,0,0,1,4,4,2,5,9,4,10,0,9,7,3,9,10,4,1
2710,1750,421090.5,3806542.5,2022,0,0,1,4,4,2,5,9,4,9,0,4,12,9,1,0,3,15
2705,1774,421162.5,3806557.5,2022,1,0,1,4,4,2,5,9,9,1,12,0,4,10,16,5,1,11
2721,1822,421306.5,3806509.5,2022,1,2,2,0,0,6,8,3,5,4,5,10,3,14,15,14,16,13
