row,col,x,y,year,OGI,50PCGI,OGMx,Peak,OGD,50PCGD,OGMn,NumCycles,QA,DurGU,DurGD,LOS
20,1518,599785.5,3516655.5,2022,0.22454606782221295,0.2771458372494941,0.38001861499473777,0.49966840097016046,0.37893572575096185,-0.16266357396313746,-0.6764054559640905,1.0,1.0,-0.04391184952521374,-0.8280064310232359,-0.6459363364138923
2,1533,599830.5,3516709.5,2022,0.3324203688739477,0.7161000522062695,0.38001861499473777,0.03412523450009623,-0.08052681775298419,-0.49890941935620603,-0.33260705081490355,1.0,1.0,-0.15398983522551027,-0.3356642273836825,-0.4133549046364589
14,1561,599914.5,3516673.5,2022,0.11667176677047819,0.05766872977110635,0.38001861499473777,0.49966840097016046,0.37893572575096185,-0.2747455224274936,-1.2494027978794022,1.0,1.0,0.06616613617508278,-1.4434341855726778,-1.0645829136132723
25,1602,600037.5,3516640.5,2022,0.3324203688739477,0.2771458372494941,-0.07167546815246649,-0.1986463487349359,-0.3102580895049572,-0.6109913678205622,-1.478601734645527,1.0,1.0,-0.3741458066261033,-1.5049769610276218,-1.3436806317461925
15,1625,600106.5,3516670.5,2022,0.22454606782221295,-0.16180837770728138,-0.29752250972606864,-0.43141793196996797,-0.5399893612569302,-0.8351552647492746,-1.535901468837058,1.0,1.0,-0.3741458066261033,-1.5049769610276218,-1.3436806317461925
10,1653,600190.5,3516685.5,2022,0.3324203688739477,0.4966229447278818,0.38001861499473777,0.26689681773512836,0.14920445399898882,-0.49890941935620603,-1.6505009372201203,1.0,1.0,-0.15398983522551027,-1.8126908383023428,-1.4832294908126524
3,1690,600301.5,3516706.5,2022,0.3324203688739477,0.9355771596846573,1.0575597397155443,0.7324399842051925,0.6086669975029348,-0.3868274708918498,-0.16070784824031006,1.0,1.0,0.1762441218753793,-0.3356642273836825,-0.27380604556999893
14,1722,600397.5,3516673.5,2022,0.4402946699256825,0.7161000522062695,0.6058656565683399,0.49966840097016046,0.14920445399898882,-0.7230733162849184,-1.2494027978794022,1.0,1.0,-0.15398983522551027,-1.3818914101177335,-1.2041317726797325
13,1760,600511.5,3516676.5,2022,0.4402946699256825,0.4966229447278818,-0.07167546815246649,-0.1986463487349359,-0.3102580895049572,-0.8351552647492746,-1.879699873986245,1.0,1.0,-0.48422379232639984,-1.935776389212231,-1.7158109225900857
17,1794,600613.5,3516664.5,2022,0.656043272029152,1.155054267163045,1.0575597397155443,0.9652115674402246,0.6086669975029348,-0.49890941935620603,-1.2494027978794022,1.0,1.0,-0.15398983522551027,-1.5049769610276218,-1.2971643453907058
4,1828,600715.5,3516703.5,2022,0.5481689709774172,0.7161000522062695,0.15417157342113566,-0.1986463487349359,-0.3102580895049572,-0.6109913678205622,-1.3640022662624645,1.0,1.0,-0.48422379232639984,-1.3818914101177335,-1.3436806317461925
3,1848,600775.5,3516706.5,2022,-0.09907683533299133,-0.16180837770728138,-0.07167546815246649,0.03412523450009623,-0.08052681775298419,-0.7230733162849184,-1.0202038611132775,1.0,1.0,0.06616613617508278,-1.0741775328430125,-0.7854851954803523
4,1867,600832.5,3516703.5,2022,-0.09907683533299133,-0.8202397001424446,-1.2009106760204773,-1.1297326816750644,-0.5399893612569302,-0.3868274708918498,0.8133876330157197,1.0,1.0,-0.48422379232639984,1.0182768326250893,0.7030359678952212
20,1916,600979.5,3516655.5,2022,0.00879746571874343,-1.0397168076208323,-1.6526047591676816,-2.0608190146151926,-1.6886457200167952,-0.6109913678205622,-1.1921030636878711,1.0,1.0,-0.8144577494272894,-0.8280064310232359,-0.971550340902299
16,1938,601045.5,3516667.5,2022,0.22454606782221295,1.155054267163045,1.0575597397155443,1.1979831506752567,1.068129541006881,-0.16266357396313746,-0.33260705081490355,1.0,1.0,0.28632210757567583,-0.6433781046584034,-0.36683861828097225
8,1968,601135.5,3516691.5,2022,0.22454606782221295,0.9355771596846573,1.0575597397155443,0.7324399842051925,0.6086669975029348,-0.49890941935620603,-1.1921030636878711,1.0,1.0,0.28632210757567583,-1.4434341855726778,-1.0645829136132723
10,1980,601171.5,3516685.5,2022,0.3324203688739477,0.7161000522062695,1.0575597397155443,0.9652115674402246,0.6086669975029348,-0.49890941935620603,-1.5932012030285891,1.0,1.0,0.1762441218753793,-1.8742336137572868,-1.4367132044571658
