row,col,x,y,year,gmm_full_k3,gmm_full_k4,gmm_full_k5,gmm_full_k6,gmm_full_k7,gmm_full_k8,gmm_full_k9,gmm_full_k10,gmm_full_k11,gmm_full_k12,gmm_full_k13,gmm_full_k14,gmm_full_k15,gmm_full_k16,gmm_full_k17,gmm_full_k18,gmm_full_k19,gmm_full_k20,gmm_diag_k3,gmm_diag_k4,gmm_diag_k5,gmm_diag_k6,gmm_diag_k7,gmm_diag_k8,gmm_diag_k9,gmm_diag_k10,gmm_diag_k11,gmm_diag_k12,gmm_diag_k13,gmm_diag_k14,gmm_diag_k15,gmm_diag_k16,gmm_diag_k17,gmm_diag_k18,gmm_diag_k19,gmm_diag_k20
905,1280,599071.5,3514000.5,2023,2,1,2,5,2,7,1,7,3,8,8,1,8,10,5,4,7,10,2,3,2,1,4,0,5,4,9,7,6,10,14,10,2,16,8,11
922,1291,599104.5,3513949.5,2023,2,1,3,1,5,3,4,2,6,9,2,13,13,5,14,2,2,17,2,3,2,2,3,3,2,2,1,5,11,2,13,2,13,5,11,2
906,1342,599257.5,3513997.5,2023,2,1,3,1,5,3,4,2,6,9,2,4,2,5,2,16,2,2,2,3,2,2,3,3,2,2,1,5,11,2,13,2,13,5,11,2
927,1367,599332.5,3513934.5,2023,2,1,3,5,2,7,1,7,3,3,10,1,8,1,5,7,14,10,2,3,2,2,3,3,2,2,1,5,6,2,14,5,2,16,8,5
925,1397,599422.5,3513940.5,2023,2,1,3,1,5,7,1,7,3,3,10,1,8,1,5,7,14,10,2,3,2,2,3,3,2,2,1,5,6,2,14,5,13,16,11,5
904,1438,599545.5,3514003.5,2023,2,1,3,1,5,3,4,2,6,9,2,13,13,5,14,2,2,17,2,3,2,2,3,3,2,2,1,5,11,2,13,2,13,5,11,2
909,1452,599587.5,3513988.5,2023,2,1,3,1,5,3,4,2,6,9,2,13,13,5,14,2,2,17,2,3,2,2,3,3,2,2,1,5,11,2,13,2,13,5,11,2
916,1494,599713.5,3513967.5,2023,2,1,2,5,2,7,1,5,3,8,8,1,7,10,9,4,7,0,2,3,2,1,4,0,5,4,9,7,2,10,3,10,2,2,8,11
928,1503,599740.5,3513931.5,2023,0,0,0,2,1,4,2,3,4,7,3,0,14,4,0,1,0,0,0,2,3,0,0,6,7,7,6,4,7,1,9,6,7,7,0,4
900,1559,599908.5,3514015.5,2023,0,1,2,5,2,7,1,7,3,3,8,1,8,10,5,7,7,10,2,3,2,1,4,0,5,4,9,7,6,10,3,10,2,2,8,11
916,1563,599920.5,3513967.5,2023,1,0,2,2,1,4,6,0,4,7,3,12,0,10,0,5,18,0,0,2,3,1,0,6,7,7,6,2,5,6,10,3,15,7,5,14
929,1611,600064.5,3513928.5,2023,0,0,2,4,4,4,6,5,4,7,3,0,7,4,0,4,17,0,2,3,3,1,4,0,5,4,9,10,2,6,10,3,4,8,7,14
909,1640,600151.5,3513988.5,2023,0,0,2,5,4,4,6,5,4,7,3,5,7,10,0,4,16,0,1,1,3,1,4,6,7,7,8,10,7,6,12,3,4,8,7,17
911,1677,600262.5,3513982.5,2023,0,0,2,5,1,4,6,5,4,8,8,12,7,10,9,4,17,0,2,3,3,1,4,0,5,4,9,7,2,10,3,10,2,2,7,11
915,1682,600277.5,3513970.5,2023,1,2,0,2,1,0,2,3,9,1,11,10,11,6,8,1,13,5,0,2,3,0,0,6,1,3,6,4,10,1,6,6,7,7,0,13
927,1711,600364.5,3513934.5,2023,2,1,3,1,5,7,1,7,3,3,10,1,8,1,5,7,14,10,2,3,2,2,3,3,2,2,1,5,6,2,14,5,13,16,11,5
906,1753,600490.5,3513997.5,2023,0,0,2,4,4,4,6,5,4,7,3,0,14,4,0,4,16,19,1,1,3,1,6,6,7,7,8,10,7,6,12,3,4,8,16,4
908,1794,600613.5,3513991.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,0,12,1,0,4,5,6,6,7,7,8,10,7,11,9,3,4,8,16,4
920,1809,600658.5,3513955.5,2023,0,0,2,5,2,4,6,5,4,8,8,12,7,10,9,4,17,0,2,3,2,1,4,0,5,4,9,7,2,10,3,10,2,2,8,11
919,1847,600772.5,3513958.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,0,12,1,1,3,1,6,6,7,7,8,10,7,6,12,3,4,8,7,4
914,1884,600883.5,3513973.5,2023,0,0,2,5,2,4,6,5,4,7,8,5,7,10,9,4,17,16,2,3,2,1,4,0,5,4,9,7,2,6,3,10,2,2,7,11
905,1894,600913.5,3514000.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,16,12,1,0,4,5,6,6,7,7,8,10,7,11,12,3,4,8,16,4
901,1935,601036.5,3514012.5,2023,0,0,0,4,4,4,2,3,4,7,3,0,14,4,0,8,0,12,1,0,4,5,6,6,7,7,8,10,7,11,9,3,4,8,16,4
922,1966,601129.5,3513949.5,2023,1,0,0,4,6,6,2,9,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,6,7,7,8,9,7,11,4,8,9,13,14,18
901,1986,601189.5,3514012.5,2023,0,0,0,4,4,6,8,1,0,10,7,7,1,0,4,11,8,19,1,1,0,3,6,7,8,8,5,6,0,0,2,13,10,11,15,9
923,2016,601279.5,3513946.5,2023,2,1,4,5,2,6,8,1,0,10,7,7,1,0,4,11,8,19,1,1,0,3,5,7,8,8,5,6,0,0,2,13,10,11,15,9
907,2066,601429.5,3513994.5,2023,1,0,0,4,4,6,2,1,7,11,7,7,9,12,4,11,8,19,1,1,0,3,6,7,8,8,5,6,0,0,2,13,10,11,15,9
920,2074,601453.5,3513955.5,2023,1,2,0,4,6,0,2,9,7,11,1,3,9,12,3,9,11,15,1,1,4,5,6,7,8,8,5,6,0,0,2,13,10,11,15,9
915,2118,601585.5,3513970.5,2023,0,0,4,4,4,6,8,1,0,10,7,7,1,0,4,11,8,19,1,1,0,3,5,7,8,8,5,6,0,0,2,13,10,11,15,9
917,2146,601669.5,3513964.5,2023,0,0,4,5,4,6,8,1,0,10,7,7,1,0,4,11,5,19,1,1,0,3,5,5,4,8,5,6,0,0,2,13,10,11,15,9
914,2180,601771.5,3513973.5,2023,0,0,4,5,4,6,8,1,0,10,7,7,1,0,4,11,8,19,1,1,0,3,6,7,8,8,5,6,0,0,2,13,10,11,15,9
916,2193,601810.5,3513967.5,2023,0,0,0,4,4,6,8,1,0,10,7,7,1,0,4,11,8,19,1,1,0,3,5,7,8,8,5,6,0,0,2,13,10,11,15,9
910,2243,601960.5,3513985.5,2023,0,0,0,4,4,6,8,1,0,10,7,7,1,0,4,11,8,19,1,1,0,3,5,7,8,8,5,6,0,0,2,13,10,11,15,9
904,2261,602014.5,3514003.5,2023,0,0,0,4,4,6,8,1,0,10,7,7,1,0,4,11,8,19,1,1,0,3,6,7,8,8,5,6,0,0,2,13,10,11,15,9
926,2285,602086.5,3513937.5,2023,0,3,4,3,3,1,3,6,2,4,4,6,4,7,15,14,4,11,1,1,0,3,5,5,4,9,7,3,3,7,8,4,3,3,6,6
902,2319,602188.5,3514009.5,2023,0,0,4,5,2,6,8,1,0,10,7,7,1,0,4,11,8,19,1,1,0,3,6,7,8,8,5,6,0,0,2,13,10,11,15,9
926,2363,602320.5,3513937.5,2023,1,0,0,4,6,0,2,9,7,11,1,3,9,12,3,9,11,15,1,0,4,5,6,7,8,8,3,6,0,11,2,0,5,13,14,18
912,2390,602401.5,3513979.5,2023,1,0,0,4,6,6,2,9,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,7,8,8,5,6,0,0,2,13,10,11,15,18
928,2415,602476.5,3513931.5,2023,0,0,4,5,2,6,8,1,0,10,7,7,1,0,4,11,8,19,1,1,0,3,5,7,8,8,5,6,0,0,2,13,10,11,15,9
918,2431,602524.5,3513961.5,2023,1,0,0,4,4,6,2,3,7,11,1,3,9,12,3,5,10,7,1,0,4,5,6,7,8,7,8,9,7,11,5,0,9,13,14,18
903,2463,602620.5,3514006.5,2023,0,0,0,4,4,6,2,3,0,10,7,7,1,0,4,11,8,19,1,1,4,5,6,7,8,8,5,6,0,0,2,13,10,11,15,9
928,2499,602728.5,3513931.5,2023,1,0,0,4,4,6,8,1,0,10,7,7,1,0,4,11,8,19,1,1,0,3,6,7,8,8,5,6,0,0,2,13,10,11,15,9
903,2545,602866.5,3514006.5,2023,1,2,0,4,4,6,2,9,7,11,1,3,9,12,3,9,8,13,1,1,0,3,6,7,8,8,5,6,0,0,2,13,10,11,15,9
926,2570,602941.5,3513937.5,2023,1,0,0,4,4,6,2,3,7,11,7,3,9,12,3,11,8,19,1,0,4,5,6,7,8,8,5,6,0,0,2,13,10,11,15,9
915,2588,602995.5,3513970.5,2023,1,0,0,2,1,4,6,3,4,7,3,0,0,14,0,5,18,7,0,2,3,0,0,1,6,1,6,2,5,1,6,6,15,7,5,14
901,2633,603130.5,3514012.5,2023,1,2,0,2,6,0,5,9,10,2,5,9,12,9,13,10,6,6,0,0,4,5,6,6,7,0,8,9,12,5,4,11,9,9,14,1
927,2658,603205.5,3513934.5,2023,1,2,1,0,6,0,5,4,5,6,12,11,10,3,16,3,3,3,0,0,4,5,1,4,0,5,3,0,9,13,9,14,5,0,17,4
927,2678,603265.5,3513934.5,2023,1,2,1,0,6,0,5,4,7,6,12,3,10,3,3,3,11,15,0,0,4,5,6,6,7,7,8,4,7,11,9,14,9,13,16,4
922,2716,603379.5,3513949.5,2023,1,2,1,0,0,5,5,4,9,1,12,10,11,11,1,10,13,5,0,2,3,0,0,6,1,7,6,4,5,1,9,6,15,7,0,14
923,2733,603430.5,3513946.5,2023,1,2,1,2,6,0,2,3,9,1,11,10,11,6,8,9,13,5,0,0,4,5,6,6,7,7,8,4,7,11,9,14,9,14,16,4
926,2767,603532.5,3513937.5,2023,0,0,2,2,1,4,6,3,4,7,3,0,14,4,8,8,0,12,0,2,3,1,6,6,7,7,8,10,7,6,12,3,4,8,16,4
914,2801,603634.5,3513973.5,2023,1,2,1,2,1,0,0,3,9,1,11,10,11,6,8,1,13,5,0,2,3,0,0,6,1,7,8,4,7,1,9,14,7,7,0,4
910,2831,603724.5,3513985.5,2023,1,2,0,2,1,2,0,0,9,1,11,10,11,6,8,1,13,5,0,2,3,0,0,1,6,1,6,2,5,3,10,6,15,7,5,14
904,2855,603796.5,3514003.5,2023,1,2,1,0,6,0,5,4,9,1,11,10,11,6,1,1,13,5,0,2,1,0,0,2,1,3,10,11,10,1,11,1,7,1,10,19
912,2896,603919.5,3513979.5,2023,1,2,1,2,1,2,0,0,9,1,11,10,11,6,8,1,13,5,0,2,3,1,4,0,5,4,6,10,5,6,10,3,4,7,7,14
915,2913,603970.5,3513970.5,2023,0,0,2,2,1,2,0,9,10,2,5,9,12,9,13,10,6,14,1,1,3,1,4,0,7,0,9,10,5,6,12,3,12,12,12,14
919,2968,604135.5,3513958.5,2023,1,0,0,4,4,4,2,3,4,7,3,0,14,4,0,8,0,12,1,0,4,5,6,6,7,7,8,10,7,11,9,14,4,8,16,4
915,2994,604213.5,3513970.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,0,12,1,0,4,5,6,6,7,7,8,10,7,6,12,3,4,8,16,4
915,3025,604306.5,3513970.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,10,12,1,1,4,5,6,6,7,7,8,10,7,11,12,3,12,8,16,17
918,3051,604384.5,3513961.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,10,12,1,0,4,5,6,7,8,8,5,6,0,0,2,13,10,11,15,18
910,3063,604420.5,3513985.5,2023,0,0,2,4,4,4,2,3,4,7,3,0,14,4,0,8,10,7,1,0,4,5,6,7,8,8,5,6,0,0,2,13,10,11,15,18
915,3118,604585.5,3513970.5,2023,0,3,2,3,3,1,3,6,4,7,9,5,5,8,12,0,16,4,1,1,0,1,4,0,5,4,9,10,2,9,12,3,12,12,12,17
909,3122,604597.5,3513988.5,2023,0,3,4,3,3,1,3,6,2,4,9,6,5,8,12,0,15,4,1,1,0,3,5,5,4,9,7,3,3,9,8,4,3,12,12,15
900,3152,604687.5,3514015.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,4,0,8,10,12,1,0,4,5,6,6,7,7,8,10,7,11,12,14,4,8,16,4
903,3200,604831.5,3514006.5,2023,0,3,4,3,3,1,3,6,2,4,9,5,5,8,12,0,16,4,1,1,0,3,5,5,4,0,7,10,3,9,12,3,12,12,12,17
903,3226,604909.5,3514006.5,2023,0,3,4,3,3,1,3,6,2,4,9,5,5,8,12,0,16,4,1,1,0,3,5,5,4,0,7,3,3,9,12,4,12,12,12,17
913,3264,605023.5,3513976.5,2023,0,3,4,3,3,1,3,6,2,4,9,6,5,8,15,0,15,4,1,1,0,3,5,5,4,9,7,3,3,7,8,4,3,3,6,6
902,3292,605107.5,3514009.5,2023,0,3,4,3,3,1,3,6,2,4,4,6,4,7,15,14,4,11,1,1,0,3,5,5,4,9,7,3,3,7,8,4,3,3,6,6
921,3307,605152.5,3513952.5,2023,0,3,4,3,3,1,3,6,2,4,9,6,5,8,15,14,15,8,1,1,0,3,5,5,4,9,7,3,3,7,8,4,3,3,6,6
910,3333,605230.5,3513985.5,2023,0,3,4,3,3,1,3,6,2,4,4,6,4,7,15,14,4,11,1,1,0,3,5,5,4,9,7,3,3,7,8,4,3,3,6,6
938,21,595294.5,3513901.5,2023,1,2,1,2,6,0,2,4,9,1,11,10,11,6,8,1,13,5,0,0,4,4,1,6,1,3,10,4,4,11,9,14,0,14,17,4
953,39,595348.5,3513856.5,2023,1,2,1,0,6,0,5,4,5,6,12,11,10,3,16,3,11,3,0,0,4,4,1,4,0,5,3,0,9,13,1,15,1,10,4,16
954,82,595477.5,3513853.5,2023,1,2,1,0,6,0,5,4,5,6,12,11,10,3,16,3,13,3,0,0,4,4,1,4,0,5,10,8,4,13,1,15,0,14,17,16
952,115,595576.5,3513859.5,2023,1,2,1,0,6,0,5,4,5,6,12,11,10,3,1,3,13,3,0,0,1,4,0,6,1,3,10,9,12,5,4,11,16,14,9,1
937,136,595639.5,3513904.5,2023,1,2,1,0,6,0,5,4,5,6,12,11,10,3,16,3,3,3,0,0,4,4,1,4,0,5,3,0,9,13,1,15,1,10,4,16
951,165,595726.5,3513862.5,2023,1,2,0,2,6,0,2,4,7,11,1,3,9,12,3,9,11,13,0,0,4,5,1,4,0,5,3,0,9,13,9,14,9,14,17,10
949,186,595789.5,3513868.5,2023,1,2,1,0,0,5,7,4,5,6,12,11,10,11,6,3,1,3,0,2,1,4,2,2,1,3,4,11,8,4,11,1,6,1,10,19
951,229,595918.5,3513862.5,2023,1,2,0,0,6,0,5,4,7,11,1,3,9,12,3,9,11,13,0,0,4,4,1,4,0,5,10,9,12,5,4,11,16,14,9,1
935,257,596002.5,3513910.5,2023,1,2,1,0,6,0,5,4,7,11,1,3,9,12,3,9,11,13,0,0,4,4,1,4,0,5,10,8,4,13,9,14,0,14,17,1
955,289,596098.5,3513850.5,2023,1,2,1,0,6,0,5,4,5,6,1,10,10,6,8,9,11,13,0,0,4,5,1,6,1,3,10,4,7,11,9,14,9,14,17,1
935,326,596209.5,3513910.5,2023,1,2,1,0,6,0,5,4,9,1,1,10,11,6,8,9,11,13,0,0,4,5,1,6,7,7,10,4,7,11,9,14,9,14,17,4
942,336,596239.5,3513889.5,2023,1,0,0,4,1,0,2,3,7,11,1,3,9,12,3,9,0,13,0,0,4,5,6,6,7,7,8,4,7,11,9,14,9,14,17,4
931,381,596374.5,3513922.5,2023,1,0,0,4,6,0,2,3,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,7,8,8,3,0,9,12,5,0,5,0,2,10
930,392,596407.5,3513925.5,2023,1,0,0,4,6,0,2,3,7,11,1,3,9,12,3,9,0,13,0,0,4,5,6,6,7,7,8,4,7,11,9,14,9,13,16,4
936,449,596578.5,3513907.5,2023,1,2,1,0,0,0,5,4,9,1,12,10,10,6,1,6,13,5,0,2,1,0,0,6,1,3,10,4,10,1,9,6,7,7,0,13
941,468,596635.5,3513892.5,2023,1,2,1,0,0,5,5,4,9,6,12,10,10,6,16,3,13,3,0,2,1,4,0,2,1,3,10,4,10,1,9,1,7,14,17,19
937,505,596746.5,3513904.5,2023,1,2,0,2,6,0,2,3,7,11,1,3,9,12,3,9,11,13,0,0,4,5,0,6,1,7,8,4,7,11,9,14,9,14,17,1
948,522,596797.5,3513871.5,2023,1,0,0,2,1,4,6,3,4,7,3,0,14,4,0,8,0,0,0,0,3,5,6,6,7,7,8,4,7,11,9,3,4,8,16,4
931,567,596932.5,3513922.5,2023,1,2,0,2,1,2,0,0,9,1,11,10,11,6,8,1,13,5,0,2,3,0,0,6,7,7,6,4,5,1,6,6,4,7,0,13
942,585,596986.5,3513889.5,2023,1,2,1,0,0,5,5,4,9,1,12,10,11,6,1,6,13,5,0,2,3,0,0,1,1,3,6,4,10,1,6,6,7,7,0,13
953,606,597049.5,3513856.5,2023,1,2,0,4,6,0,2,3,7,11,1,3,9,12,3,9,11,13,0,0,4,5,1,4,0,5,3,0,9,12,5,0,1,0,2,10
948,657,597202.5,3513871.5,2023,0,0,0,4,4,6,8,1,0,10,7,7,1,0,4,5,10,7,0,0,3,1,4,6,7,0,8,9,12,9,4,11,12,13,14,17
941,663,597220.5,3513892.5,2023,1,0,0,4,4,6,2,0,7,11,6,12,9,12,3,5,18,7,0,0,4,5,0,6,7,7,8,9,12,5,4,11,9,13,14,1
931,712,597367.5,3513922.5,2023,1,0,0,4,4,4,2,3,7,11,3,0,14,12,0,5,10,7,0,0,4,5,6,6,7,7,8,9,7,11,9,14,9,13,14,1
949,732,597427.5,3513868.5,2023,1,0,0,4,1,4,2,3,7,11,3,0,14,4,0,8,0,12,0,0,4,5,6,6,7,7,8,4,7,11,9,14,9,14,17,4
952,772,597547.5,3513859.5,2023,1,0,2,2,1,4,6,0,4,7,3,12,0,10,7,1,17,0,0,2,3,1,4,0,5,4,9,10,5,6,10,3,4,2,7,14
930,795,597616.5,3513925.5,2023,1,2,1,0,6,0,5,4,9,1,11,10,11,6,8,1,13,5,0,2,1,4,0,2,1,3,10,11,10,1,11,1,7,1,17,19
934,822,597697.5,3513913.5,2023,1,0,0,4,6,0,2,3,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,4,0,7,3,4,7,11,9,14,5,0,16,4
949,849,597778.5,3513868.5,2023,1,2,0,2,6,0,2,4,9,1,11,10,11,6,8,1,13,5,0,2,1,0,0,6,1,3,10,4,10,1,9,14,7,7,17,4
934,884,597883.5,3513913.5,2023,1,2,0,2,6,0,2,4,7,11,1,3,9,12,3,9,11,13,0,0,4,5,1,6,0,5,10,4,7,11,9,14,9,14,17,4
953,904,597943.5,3513856.5,2023,1,2,1,0,6,5,5,4,5,6,1,3,10,3,16,9,11,3,0,0,4,4,1,4,0,5,0,0,9,13,1,15,1,10,4,3
947,955,598096.5,3513874.5,2023,1,0,0,2,1,0,2,3,7,11,11,10,11,6,8,1,0,13,0,0,4,5,0,6,7,7,8,4,7,11,9,14,9,14,17,4
952,963,598120.5,3513859.5,2023,1,2,1,0,6,0,5,4,9,6,12,10,10,6,16,6,13,3,0,0,1,4,1,2,1,3,10,4,4,13,9,14,0,14,17,4
932,993,598210.5,3513919.5,2023,1,0,2,2,1,4,6,0,4,7,11,12,0,10,8,1,17,0,0,2,3,1,4,0,6,4,9,2,5,3,10,10,11,2,1,14
942,1046,598369.5,3513889.5,2023,1,2,0,2,1,2,0,0,9,1,11,10,11,6,8,1,13,5,0,2,1,0,0,6,1,3,10,4,10,1,9,6,7,7,0,13
931,1063,598420.5,3513922.5,2023,0,0,2,4,4,4,6,3,4,7,3,0,14,10,8,1,17,0,0,2,3,0,0,1,6,1,6,4,5,1,6,6,7,7,0,13
953,1106,598549.5,3513856.5,2023,0,0,2,5,2,7,6,5,3,8,8,12,7,10,9,4,17,0,2,3,2,1,4,0,5,4,9,7,2,10,3,10,2,2,8,11
931,1122,598597.5,3513922.5,2023,1,0,2,2,1,4,6,5,4,7,11,12,11,10,8,1,17,0,2,3,3,1,4,0,5,4,9,7,2,10,3,10,11,2,1,11
934,1169,598738.5,3513913.5,2023,2,1,3,1,5,7,1,7,3,3,10,1,8,1,5,7,14,10,2,3,2,2,3,3,2,2,1,5,6,2,14,5,13,16,11,5
946,1172,598747.5,3513877.5,2023,2,1,2,5,2,7,1,5,3,8,8,1,8,10,5,4,7,10,2,3,2,2,3,0,5,4,9,7,6,10,14,5,2,16,8,5
932,1222,598897.5,3513919.5,2023,2,1,3,5,2,7,1,7,3,3,10,1,8,1,5,7,14,10,2,3,2,2,3,3,2,2,1,5,6,2,14,5,2,16,8,5
930,1255,598996.5,3513925.5,2023,2,1,3,1,5,3,4,2,6,9,2,4,2,5,2,16,2,2,2,3,2,2,3,3,2,2,1,5,11,2,13,2,13,5,11,2
934,1281,599074.5,3513913.5,2023,2,1,3,1,5,3,4,2,6,9,2,4,2,5,2,16,2,2,2,3,2,2,3,3,2,2,1,5,11,2,13,2,13,5,11,2
938,1315,599176.5,3513901.5,2023,0,0,2,5,2,4,6,5,4,8,8,12,7,10,9,4,17,0,2,3,2,1,4,0,5,4,9,7,2,10,3,10,2,2,8,11
948,1321,599194.5,3513871.5,2023,0,0,2,5,2,7,1,5,3,8,8,1,7,10,9,4,17,0,2,3,2,1,4,0,5,4,9,7,6,10,14,10,2,16,8,5
937,1367,599332.5,3513904.5,2023,2,1,2,5,2,7,1,5,3,8,8,1,7,10,9,4,17,10,2,3,2,2,3,0,5,4,9,7,6,10,14,5,2,16,8,5
944,1385,599386.5,3513883.5,2023,0,0,2,5,2,4,6,5,1,8,8,12,7,10,9,4,17,0,2,3,3,1,4,0,5,4,9,7,2,10,3,10,11,2,1,11
950,1420,599491.5,3513865.5,2023,0,0,2,5,2,4,6,5,4,8,8,5,7,10,9,4,17,0,2,3,2,1,4,0,5,4,9,7,2,10,3,10,2,2,8,11
948,1460,599611.5,3513871.5,2023,0,0,2,2,1,4,6,0,4,7,3,12,0,10,7,1,17,0,2,3,3,1,4,0,5,4,9,7,2,10,3,10,11,4,1,11
941,1486,599689.5,3513892.5,2023,1,0,2,2,1,2,6,0,1,0,6,12,0,10,7,1,17,0,2,3,3,1,4,0,5,4,9,7,2,3,3,10,11,4,1,8
935,1502,599737.5,3513910.5,2023,1,0,2,2,1,4,6,0,4,7,3,12,0,10,8,1,17,0,0,2,3,1,4,0,5,4,9,2,5,6,10,9,11,4,7,14
945,1556,599899.5,3513880.5,2023,2,1,3,5,2,7,1,7,3,8,8,1,8,15,9,4,7,16,2,3,2,1,4,0,5,4,9,7,2,10,3,10,2,2,7,11
933,1580,599971.5,3513916.5,2023,0,0,2,2,1,4,6,5,4,7,3,12,0,10,7,5,18,0,0,2,3,1,4,0,5,4,9,7,5,6,10,3,4,2,7,14
933,1595,600016.5,3513916.5,2023,0,0,2,2,1,4,6,5,4,7,3,12,7,10,9,4,17,0,2,3,3,1,4,0,5,4,9,7,2,6,3,10,4,2,7,11
930,1629,600118.5,3513925.5,2023,2,1,3,5,2,7,1,7,3,8,10,1,8,15,5,7,7,10,2,3,2,1,4,0,5,4,9,7,6,10,14,10,2,2,8,11
944,1672,600247.5,3513883.5,2023,2,1,3,1,5,3,4,2,6,9,2,4,2,5,2,16,2,2,2,3,2,2,3,3,2,2,1,5,11,2,13,2,13,5,11,2
946,1702,600337.5,3513877.5,2023,2,1,3,1,5,3,4,2,6,9,2,13,13,5,14,2,2,17,2,3,2,2,3,3,2,2,1,5,11,2,13,2,13,5,11,2
934,1715,600376.5,3513913.5,2023,2,1,3,1,5,7,1,7,3,3,10,1,8,1,5,7,14,10,2,3,2,2,3,3,2,2,1,5,6,2,14,5,13,16,11,5
950,1744,600463.5,3513865.5,2023,2,1,3,1,2,7,1,7,3,3,10,1,8,1,5,7,14,10,2,3,2,2,3,3,5,4,9,7,6,10,14,5,2,16,8,5
958,1790,600601.5,3513841.5,2023,0,0,0,4,4,6,8,3,0,10,7,0,14,4,4,11,0,19,1,1,4,5,6,7,8,8,5,6,0,0,2,13,10,11,15,9
940,1801,600634.5,3513895.5,2023,0,0,2,5,2,7,1,5,3,8,8,1,7,10,9,4,7,0,2,3,2,1,4,0,5,4,9,7,2,10,3,10,2,2,8,11
958,1844,600763.5,3513841.5,2023,0,0,0,4,4,4,2,3,0,10,7,0,14,4,4,11,8,19,1,1,0,5,6,7,8,8,5,6,0,0,2,13,10,11,15,9
932,1868,600835.5,3513919.5,2023,0,0,2,5,2,4,6,5,4,7,8,5,7,10,9,4,17,0,2,3,2,1,4,0,5,4,9,7,2,10,3,10,2,2,8,11
949,1919,600988.5,3513868.5,2023,1,0,0,4,6,0,2,3,7,11,1,3,9,12,3,9,11,7,0,0,4,5,0,6,7,7,8,9,7,11,9,14,9,13,14,1
948,1938,601045.5,3513871.5,2023,1,0,0,4,4,0,2,3,7,11,1,3,9,12,3,5,10,7,0,0,4,5,6,6,7,7,8,9,12,11,4,11,9,13,14,1
953,1964,601123.5,3513856.5,2023,1,0,0,4,1,2,2,0,7,0,6,12,9,14,3,10,6,6,0,0,4,5,0,6,7,7,8,9,12,5,4,11,9,13,14,1
957,2008,601255.5,3513844.5,2023,1,0,0,4,4,6,2,9,0,11,7,7,1,12,3,9,11,19,1,1,0,3,6,7,8,8,5,6,0,0,2,13,10,11,15,9
933,2036,601339.5,3513916.5,2023,0,0,0,4,4,6,8,1,0,10,7,7,1,0,4,11,8,19,1,1,0,3,6,7,8,8,5,6,0,0,2,13,10,11,15,9
949,2044,601363.5,3513868.5,2023,0,0,0,4,4,6,8,1,0,10,7,7,1,0,4,11,8,19,1,1,0,3,5,7,8,8,5,6,0,0,2,13,10,11,15,9
945,2082,601477.5,3513880.5,2023,1,0,0,4,4,6,2,1,7,11,7,3,9,12,3,9,11,13,1,1,0,3,6,7,8,8,5,6,0,0,2,13,10,11,15,9
957,2116,601579.5,3513844.5,2023,0,0,4,5,4,6,8,1,0,10,7,7,1,0,4,11,8,19,1,1,0,3,6,7,8,8,5,6,0,0,2,13,10,11,15,9
958,2148,601675.5,3513841.5,2023,0,0,0,4,4,6,8,1,0,10,7,7,1,0,4,11,5,19,1,1,0,3,5,7,8,8,5,6,0,0,2,13,10,11,15,9
942,2183,601780.5,3513889.5,2023,1,0,0,4,4,6,8,1,7,11,7,7,1,12,4,11,8,19,1,1,4,5,6,7,8,8,5,6,0,0,2,13,10,11,15,9
956,2214,601873.5,3513847.5,2023,1,2,1,0,6,0,2,9,5,6,1,11,10,3,16,3,3,15,1,0,4,5,6,7,8,8,5,6,0,0,2,0,5,11,15,9
944,2231,601924.5,3513883.5,2023,0,3,4,3,3,1,3,6,10,2,5,9,12,9,12,0,15,14,1,1,0,3,5,5,4,0,7,3,3,9,8,8,12,12,12,15
945,2257,602002.5,3513880.5,2023,0,0,4,5,4,6,8,1,0,10,7,7,1,0,4,11,5,19,1,1,0,3,5,5,4,8,5,6,0,0,2,13,10,11,15,9
957,2300,602131.5,3513844.5,2023,0,0,2,4,4,4,6,3,0,7,3,0,14,4,4,11,8,19,1,1,4,5,6,7,8,8,5,6,0,0,2,13,10,11,15,9
949,2332,602227.5,3513868.5,2023,2,1,4,5,2,6,8,1,0,10,7,7,1,0,4,11,8,19,1,1,0,3,5,7,8,8,5,6,0,0,2,13,10,11,15,9
953,2362,602317.5,3513856.5,2023,0,0,4,5,2,6,8,1,0,10,7,7,1,0,4,11,8,19,1,1,0,3,5,7,8,8,5,6,0,0,2,13,10,11,15,9
942,2380,602371.5,3513889.5,2023,1,0,0,4,4,6,2,1,7,11,7,7,1,12,4,11,8,19,1,1,0,3,6,7,8,8,5,6,0,0,2,13,10,11,15,9
