row,col,x,y,year,kmeans_k3,kmeans_k4,kmeans_k5,kmeans_k6,kmeans_k7,kmeans_k8,kmeans_k9,kmeans_k10,kmeans_k11,kmeans_k12,kmeans_k13,kmeans_k14,kmeans_k15,kmeans_k16,kmeans_k17,kmeans_k18,kmeans_k19,kmeans_k20
3096,2856,603799.5,3507427.5,2023,1,1,1,0,1,0,8,0,0,8,10,7,13,0,1,6,16,11
3109,2905,603946.5,3507388.5,2023,0,0,0,1,2,6,5,5,7,6,9,9,2,3,15,0,15,5
3116,2934,604033.5,3507367.5,2023,1,1,1,4,2,6,1,8,9,3,0,10,0,10,11,13,8,17
3093,2943,604060.5,3507436.5,2023,1,1,1,4,2,6,1,8,9,3,0,10,0,10,11,13,8,17
3104,2999,604228.5,3507403.5,2023,1,1,1,0,1,0,8,0,5,8,10,13,4,2,1,6,0,11
3091,3027,604312.5,3507442.5,2023,1,1,4,4,2,7,6,1,7,11,4,8,12,2,16,8,0,11
3114,3036,604339.5,3507373.5,2023,0,3,2,5,5,5,5,1,7,11,9,9,2,8,15,0,15,5
3119,3068,604435.5,3507358.5,2023,1,0,0,1,2,6,5,5,1,6,7,11,7,1,5,3,7,0
3116,3099,604528.5,3507367.5,2023,1,1,1,4,0,7,1,8,5,8,10,13,6,14,1,6,16,11
3111,3126,604609.5,3507382.5,2023,1,1,1,4,0,7,6,1,7,11,4,8,10,2,0,12,0,11
3104,3156,604699.5,3507403.5,2023,1,1,1,4,2,6,1,8,9,3,0,10,0,2,11,13,0,11
3111,3192,604807.5,3507382.5,2023,1,1,1,4,2,6,1,8,9,3,0,10,0,2,11,13,0,11
3103,3218,604885.5,3507406.5,2023,1,1,0,1,2,6,5,5,1,6,7,11,7,1,5,3,12,0
3094,3257,605002.5,3507433.5,2023,1,1,1,4,2,7,1,8,9,3,0,13,6,14,1,6,8,16
3110,3272,605047.5,3507385.5,2023,1,1,1,4,2,6,1,8,9,3,0,10,0,10,11,13,8,17
3109,3312,605167.5,3507388.5,2023,1,1,1,0,1,0,8,0,5,8,10,5,4,2,12,6,0,11
3106,3331,605224.5,3507397.5,2023,1,1,1,0,1,0,8,0,0,0,10,5,4,2,12,6,0,11
3122,0,595231.5,3507349.5,2023,1,1,1,0,2,6,5,5,1,6,7,5,4,2,12,3,0,11
3143,58,595405.5,3507286.5,2023,1,1,1,0,2,6,5,5,1,6,7,5,4,11,12,15,7,1
3127,86,595489.5,3507334.5,2023,1,1,1,0,2,6,5,5,1,6,7,11,7,1,5,3,7,1
3149,118,595585.5,3507268.5,2023,1,1,1,0,2,6,5,5,1,6,7,5,4,11,12,15,18,1
3121,149,595678.5,3507352.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3125,167,595732.5,3507340.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3129,204,595843.5,3507328.5,2023,1,1,1,0,1,0,8,0,0,8,10,5,4,11,12,6,0,11
3123,227,595912.5,3507346.5,2023,1,1,1,0,1,6,5,0,1,6,7,5,4,2,12,3,0,11
3138,246,595969.5,3507301.5,2023,1,1,1,0,1,0,8,0,5,8,10,13,6,14,1,6,16,11
3149,271,596044.5,3507268.5,2023,1,1,1,0,1,0,8,0,5,8,10,13,6,14,1,6,16,16
3129,317,596182.5,3507328.5,2023,1,1,1,0,1,6,5,8,0,6,7,5,4,11,12,15,18,1
3120,334,596233.5,3507355.5,2023,1,1,1,0,1,6,5,5,1,6,7,5,4,11,12,15,18,1
3148,367,596332.5,3507271.5,2023,1,1,1,0,1,6,5,8,9,6,0,5,4,11,12,15,18,1
3147,392,596407.5,3507274.5,2023,1,1,1,0,2,6,1,8,9,3,0,5,4,11,12,15,18,1
3120,421,596494.5,3507355.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3148,451,596584.5,3507271.5,2023,1,1,1,0,2,6,5,8,9,6,0,5,4,11,12,15,8,1
3148,502,596737.5,3507271.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,18,14
3147,527,596812.5,3507274.5,2023,1,1,1,0,1,6,8,0,0,0,12,5,4,11,12,15,18,1
3133,558,596905.5,3507316.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3120,579,596968.5,3507355.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,6,14,1,6,16,16
3125,607,597052.5,3507340.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,6,18,16
3121,632,597127.5,3507352.5,2023,1,1,1,0,1,0,8,0,0,0,12,13,6,14,1,6,16,16
3136,678,597265.5,3507307.5,2023,1,1,1,0,1,0,1,8,5,8,10,13,6,14,1,6,16,16
3123,692,597307.5,3507346.5,2023,1,1,1,0,1,0,8,0,5,8,10,13,6,14,1,6,16,16
3148,749,597478.5,3507271.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,11,8,15,18,16
3143,753,597490.5,3507286.5,2023,1,1,0,1,2,6,1,8,9,3,0,10,0,10,11,13,8,17
3133,794,597613.5,3507316.5,2023,0,0,0,4,2,1,4,4,4,9,8,10,0,10,11,14,17,17
3139,813,597670.5,3507298.5,2023,0,0,4,2,4,1,4,4,4,9,8,6,11,12,6,14,17,15
3139,856,597799.5,3507298.5,2023,0,0,0,1,6,1,4,4,4,5,5,3,1,9,14,9,5,18
3140,886,597889.5,3507295.5,2023,0,0,0,1,6,1,4,4,4,5,5,3,1,9,14,2,12,13
3125,910,597961.5,3507340.5,2023,0,0,0,1,6,1,4,4,4,5,5,3,1,9,14,2,12,13
3137,947,598072.5,3507304.5,2023,0,0,0,1,6,1,4,4,4,5,8,3,1,9,14,2,12,13
3137,976,598159.5,3507304.5,2023,0,0,0,1,4,1,4,4,4,9,8,6,11,12,16,14,12,12
3136,1003,598240.5,3507307.5,2023,0,0,0,1,6,1,4,4,4,9,8,6,11,9,6,14,17,15
3138,1046,598369.5,3507301.5,2023,0,0,0,2,4,1,4,4,4,9,8,6,11,12,6,14,17,15
3143,1076,598459.5,3507286.5,2023,0,0,0,1,6,1,4,4,4,9,8,3,1,12,14,2,12,13
3146,1092,598507.5,3507277.5,2023,0,0,0,1,4,1,4,4,4,9,8,6,11,12,6,14,17,15
3138,1116,598579.5,3507301.5,2023,0,0,0,2,4,1,4,4,4,9,8,6,11,12,6,14,17,15
3125,1160,598711.5,3507340.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3130,1181,598774.5,3507325.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3139,1207,598852.5,3507298.5,2023,1,1,1,0,1,0,8,0,0,0,12,5,4,11,12,15,18,1
3131,1246,598969.5,3507322.5,2023,1,1,1,0,2,6,5,5,1,6,7,11,7,1,5,3,7,0
3145,1261,599014.5,3507280.5,2023,1,1,1,0,2,6,5,5,1,6,7,11,7,2,5,3,0,0
3143,1319,599188.5,3507286.5,2023,1,1,1,0,2,6,5,8,9,3,0,5,4,11,12,15,8,1
3121,1337,599242.5,3507352.5,2023,1,1,1,0,2,6,5,5,1,6,7,5,4,11,12,15,7,1
3130,1367,599332.5,3507325.5,2023,1,1,1,0,1,0,8,0,5,8,10,7,10,2,0,6,0,11
3127,1383,599380.5,3507334.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,18,14
3133,1419,599488.5,3507316.5,2023,1,1,1,0,1,0,8,0,0,0,12,5,4,11,12,15,18,16
3143,1441,599554.5,3507286.5,2023,1,1,1,0,1,0,8,0,0,0,12,5,4,11,12,15,18,1
3128,1482,599677.5,3507331.5,2023,1,1,1,1,2,6,5,5,1,6,7,11,7,2,5,3,0,0
3143,1524,599803.5,3507286.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3121,1531,599824.5,3507352.5,2023,1,1,1,4,2,6,1,8,9,3,0,10,0,10,11,13,8,17
3124,1581,599974.5,3507343.5,2023,1,1,1,0,1,7,1,8,9,8,10,13,6,14,1,6,16,16
3141,1603,600040.5,3507292.5,2023,1,1,1,0,2,6,5,8,9,6,0,10,0,10,11,13,8,17
3142,1634,600133.5,3507289.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3131,1678,600265.5,3507322.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3131,1698,600325.5,3507322.5,2023,1,1,1,0,1,0,1,8,5,8,10,13,6,14,1,6,16,16
3140,1739,600448.5,3507295.5,2023,1,1,1,0,1,0,8,0,5,8,10,13,6,14,1,6,16,16
3123,1753,600490.5,3507346.5,2023,1,1,1,4,0,7,1,8,9,3,0,10,0,10,11,13,8,17
3147,1778,600565.5,3507274.5,2023,1,1,1,0,1,0,8,0,0,0,12,13,6,14,1,6,18,16
3123,1819,600688.5,3507346.5,2023,1,1,1,4,1,7,1,8,5,8,10,13,6,14,1,6,16,16
3130,1841,600754.5,3507325.5,2023,1,1,1,0,2,6,1,8,9,3,0,10,0,10,11,13,8,17
3148,1885,600886.5,3507271.5,2023,1,1,1,4,0,7,1,8,9,8,0,13,6,14,1,6,16,4
3147,1899,600928.5,3507274.5,2023,1,1,1,4,0,7,1,7,9,8,0,13,6,14,1,6,16,4
3138,1945,601066.5,3507301.5,2023,1,1,1,4,0,7,1,7,5,8,11,13,6,14,1,1,16,4
3131,1966,601129.5,3507322.5,2023,1,1,1,4,0,7,1,8,9,3,0,13,6,14,1,13,8,16
3134,1984,601183.5,3507313.5,2023,1,1,1,4,0,7,1,7,5,8,11,13,6,14,1,6,16,4
3148,2016,601279.5,3507271.5,2023,1,1,1,4,0,7,6,7,5,1,11,13,6,14,3,1,16,4
3121,2046,601369.5,3507352.5,2023,1,1,1,0,1,0,8,0,5,8,10,13,6,14,1,6,16,4
3133,2077,601462.5,3507316.5,2023,1,1,1,4,0,7,6,7,5,1,11,13,6,14,3,1,4,4
3132,2108,601555.5,3507319.5,2023,1,1,4,4,0,7,6,7,6,1,11,0,5,5,3,1,4,4
3131,2150,601681.5,3507322.5,2023,1,1,1,4,0,7,1,7,5,8,10,13,6,14,1,6,16,4
3131,2186,601789.5,3507322.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3147,2196,601819.5,3507274.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,18,16
3128,2240,601951.5,3507331.5,2023,0,3,2,5,5,5,7,3,10,4,2,4,2,8,4,11,9,7
3133,2264,602023.5,3507316.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3121,2304,602143.5,3507352.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3138,2327,602212.5,3507301.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3128,2360,602311.5,3507331.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3126,2383,602380.5,3507337.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3128,2426,602509.5,3507331.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3130,2446,602569.5,3507325.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3148,2468,602635.5,3507271.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3131,2517,602782.5,3507322.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3145,2521,602794.5,3507280.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3131,2579,602968.5,3507322.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3144,2586,602989.5,3507283.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3143,2611,603064.5,3507286.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3143,2667,603232.5,3507286.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3139,2699,603328.5,3507298.5,2023,1,1,1,0,1,0,1,8,5,8,10,13,6,14,1,6,16,16
3133,2723,603400.5,3507316.5,2023,1,1,1,0,2,6,1,8,9,3,0,10,0,10,11,13,8,17
3141,2752,603487.5,3507292.5,2023,1,1,1,0,1,0,8,0,0,0,12,5,4,11,12,15,18,16
3145,2766,603529.5,3507280.5,2023,1,1,0,4,2,6,5,8,9,3,0,10,0,2,11,13,0,17
3149,2796,603619.5,3507268.5,2023,1,1,1,0,1,0,8,0,0,0,12,5,4,11,12,15,18,16
3130,2828,603715.5,3507325.5,2023,0,0,4,2,4,4,6,1,7,11,9,9,2,3,15,0,15,5
3140,2876,603859.5,3507295.5,2023,1,1,1,0,1,0,8,0,5,8,10,13,6,2,1,6,0,11
3148,2891,603904.5,3507271.5,2023,1,1,1,4,0,7,1,8,9,3,0,13,6,14,1,6,16,16
3131,2920,603991.5,3507322.5,2023,1,1,1,4,1,7,1,8,5,8,10,13,6,14,1,6,16,16
3133,2963,604120.5,3507316.5,2023,0,3,2,5,5,5,7,3,10,4,2,4,14,8,4,11,9,7
3121,2983,604180.5,3507352.5,2023,1,1,1,0,0,7,6,1,7,11,4,8,10,2,0,12,0,11
3137,3003,604240.5,3507304.5,2023,1,1,1,0,2,6,5,5,1,6,7,5,4,2,12,3,0,11
3128,3043,604360.5,3507331.5,2023,1,1,1,4,0,7,1,8,5,8,10,13,6,14,1,6,16,11
3126,3080,604471.5,3507337.5,2023,1,1,0,1,2,6,5,5,1,6,7,11,7,2,5,3,0,0
3148,3108,604555.5,3507271.5,2023,1,1,1,0,1,0,8,0,5,8,10,5,4,2,12,6,0,11
3138,3132,604627.5,3507301.5,2023,1,1,1,0,1,0,8,8,5,8,10,5,4,2,12,6,0,11
3146,3159,604708.5,3507277.5,2023,1,1,1,0,2,6,1,8,9,3,0,10,4,10,11,13,8,17
3135,3181,604774.5,3507310.5,2023,1,0,4,4,0,7,6,1,7,11,4,8,12,2,16,8,0,11
3139,3217,604882.5,3507298.5,2023,1,0,0,4,2,6,1,8,9,3,0,10,0,10,11,13,8,17
3134,3266,605029.5,3507313.5,2023,0,0,0,1,2,1,4,4,4,9,8,10,12,10,11,8,12,12
3149,3275,605056.5,3507268.5,2023,1,1,0,1,2,6,1,8,9,3,0,10,0,10,11,13,8,17
3123,3324,605203.5,3507346.5,2023,1,1,1,0,1,0,8,1,5,8,10,8,10,2,0,12,0,11
3129,3330,605221.5,3507328.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,4,0,8,6,18,11
3163,22,595297.5,3507226.5,2023,1,1,1,0,1,6,5,5,1,6,7,5,4,11,12,15,7,1
3153,59,595408.5,3507256.5,2023,1,1,1,0,1,6,5,5,0,6,12,5,4,11,12,15,18,1
3166,84,595483.5,3507217.5,2023,1,1,1,0,1,0,8,0,0,0,12,5,4,11,12,15,18,1
3168,90,595501.5,3507211.5,2023,1,1,1,0,1,0,8,0,0,0,12,5,4,11,12,15,18,1
3176,132,595627.5,3507187.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,11,8,15,18,1
3174,179,595768.5,3507193.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3156,191,595804.5,3507247.5,2023,1,1,1,0,1,0,8,0,0,8,10,5,4,11,1,6,18,16
3169,210,595861.5,3507208.5,2023,1,1,1,4,1,7,1,0,5,8,10,13,6,14,1,6,16,16
3177,242,595957.5,3507184.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,16
3150,285,596086.5,3507265.5,2023,1,1,1,0,1,0,8,0,0,0,12,5,4,11,12,6,18,11
3166,322,596197.5,3507217.5,2023,1,1,1,0,2,6,1,8,9,3,0,5,4,11,12,15,18,1
3163,349,596278.5,3507226.5,2023,1,1,1,0,1,6,5,8,9,6,0,5,4,11,12,15,18,16
3174,367,596332.5,3507193.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,11,8,15,18,1
3162,418,596485.5,3507229.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,11,8,15,18,1
3176,431,596524.5,3507187.5,2023,1,1,1,0,1,0,8,8,0,0,12,5,4,11,12,15,18,1
3153,474,596653.5,3507256.5,2023,1,1,1,0,1,0,8,0,0,0,12,5,4,11,12,15,18,1
3157,509,596758.5,3507244.5,2023,1,1,1,0,1,0,8,0,0,0,12,5,4,11,12,15,18,1
3172,531,596824.5,3507199.5,2023,1,1,1,0,1,0,8,0,0,0,12,5,4,11,12,15,18,16
3153,547,596872.5,3507256.5,2023,1,1,1,0,2,6,5,5,1,6,7,5,4,11,12,15,7,1
3164,574,596953.5,3507223.5,2023,1,1,1,0,2,6,5,5,1,6,7,5,4,11,12,15,7,1
3168,602,597037.5,3507211.5,2023,1,1,1,0,1,0,8,0,0,0,12,5,4,11,12,15,18,1
3167,653,597190.5,3507214.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3164,683,597280.5,3507223.5,2023,1,1,1,0,2,6,5,5,1,6,7,5,4,2,12,3,0,11
3160,718,597385.5,3507235.5,2023,1,1,1,0,1,0,8,0,0,0,12,5,4,11,12,15,18,1
3150,747,597472.5,3507265.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3165,766,597529.5,3507220.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3179,809,597658.5,3507178.5,2023,1,0,4,4,0,7,1,8,9,3,0,10,0,10,11,13,8,17
3164,813,597670.5,3507223.5,2023,0,0,4,2,4,1,4,4,4,9,8,6,11,12,6,14,17,15
3168,868,597835.5,3507211.5,2023,0,0,0,1,6,1,4,4,4,5,5,3,1,9,14,2,12,13
3165,890,597901.5,3507220.5,2023,0,0,0,1,6,1,4,4,4,5,5,3,1,9,14,2,12,13
3162,928,598015.5,3507229.5,2023,0,0,0,1,2,1,4,4,4,9,8,6,11,12,6,14,12,15
3175,940,598051.5,3507190.5,2023,1,0,0,1,2,6,4,4,9,3,0,10,0,10,11,13,12,17
3152,977,598162.5,3507259.5,2023,1,0,0,1,2,6,4,4,4,3,8,10,0,10,11,2,12,13
3168,1004,598243.5,3507211.5,2023,1,1,0,1,2,6,5,5,1,6,7,5,7,1,12,15,7,1
3163,1044,598363.5,3507226.5,2023,0,0,0,1,2,1,4,4,4,9,8,10,0,10,11,2,12,13
3174,1058,598405.5,3507193.5,2023,1,1,1,0,2,6,5,5,1,6,7,11,7,1,5,3,7,1
3167,1096,598519.5,3507214.5,2023,0,0,0,1,2,1,4,4,4,9,8,10,0,10,11,2,12,13
3155,1128,598615.5,3507250.5,2023,0,0,0,1,2,1,4,4,4,9,8,10,0,12,11,8,12,17
3153,1166,598729.5,3507256.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,15,18,1
3171,1193,598810.5,3507202.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,18,14
3179,1226,598909.5,3507178.5,2023,1,1,1,0,2,6,5,5,1,6,7,11,7,1,5,3,7,1
3161,1245,598966.5,3507232.5,2023,1,1,1,0,1,6,5,5,1,6,7,5,4,11,12,3,0,1
3159,1267,599032.5,3507238.5,2023,1,1,1,0,1,0,8,0,0,0,12,5,4,11,12,15,18,11
3169,1311,599164.5,3507208.5,2023,1,1,1,0,2,6,5,8,9,6,0,5,4,11,12,15,18,1
3178,1325,599206.5,3507181.5,2023,1,1,1,0,1,0,8,0,0,0,12,5,4,11,12,15,18,16
3159,1365,599326.5,3507238.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3177,1399,599428.5,3507184.5,2023,1,1,1,0,1,0,8,0,5,8,10,13,6,14,1,6,16,16
3157,1414,599473.5,3507244.5,2023,1,1,1,0,2,6,5,5,1,6,7,5,4,2,12,3,0,11
3159,1459,599608.5,3507238.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,18,14
3168,1476,599659.5,3507211.5,2023,1,1,1,0,1,0,8,0,5,8,10,13,6,14,1,6,16,16
3157,1514,599773.5,3507244.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3154,1559,599908.5,3507253.5,2023,1,0,0,1,2,6,5,5,1,6,7,11,7,1,5,3,12,0
3171,1579,599968.5,3507202.5,2023,1,1,1,0,1,6,1,8,9,3,0,5,4,11,12,13,18,16
3160,1608,600055.5,3507235.5,2023,1,1,1,4,2,6,1,8,9,3,0,10,0,10,11,13,8,17
3167,1626,600109.5,3507214.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3165,1675,600256.5,3507220.5,2023,0,0,0,1,4,1,4,4,4,9,8,6,12,12,16,8,6,12
3174,1695,600316.5,3507193.5,2023,0,0,4,2,2,1,5,1,7,11,4,8,12,2,16,8,6,12
3177,1727,600412.5,3507184.5,2023,1,1,1,0,1,0,8,0,5,8,10,13,6,14,1,6,16,16
3152,1744,600463.5,3507259.5,2023,1,1,1,4,0,7,1,8,9,8,0,13,6,14,1,6,16,4
3171,1790,600601.5,3507202.5,2023,1,1,1,0,1,0,1,8,9,8,0,13,6,14,1,6,16,16
3156,1813,600670.5,3507247.5,2023,1,1,1,4,0,7,1,8,9,3,0,13,6,10,1,13,8,17
3163,1841,600754.5,3507226.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3171,1889,600898.5,3507202.5,2023,1,1,1,4,0,7,1,7,6,1,11,13,6,14,3,1,4,4
3155,1910,600961.5,3507250.5,2023,1,1,1,4,0,7,1,7,6,1,11,0,5,5,3,1,4,3
3170,1933,601030.5,3507205.5,2023,1,1,1,4,0,7,1,7,9,3,11,10,0,5,11,13,8,17
3168,1957,601102.5,3507211.5,2023,1,1,1,4,0,7,1,8,9,3,0,10,0,10,11,13,8,17
3167,1983,601180.5,3507214.5,2023,1,1,1,4,0,7,1,7,6,1,11,0,5,5,3,1,4,3
3172,2030,601321.5,3507199.5,2023,1,1,1,4,0,7,6,7,5,8,11,13,6,14,1,1,16,4
3153,2047,601372.5,3507256.5,2023,1,0,4,4,0,7,6,7,6,1,11,0,5,5,3,1,4,3
3160,2078,601465.5,3507235.5,2023,1,1,1,4,0,7,1,8,5,8,10,13,6,14,1,6,16,11
3174,2121,601594.5,3507193.5,2023,1,1,4,4,0,7,6,7,6,1,11,0,5,5,3,1,4,3
3160,2156,601699.5,3507235.5,2023,1,1,1,4,0,7,1,7,5,8,10,13,6,14,1,6,16,4
3158,2164,601723.5,3507241.5,2023,1,1,1,4,0,7,1,7,5,8,10,13,6,14,1,6,16,4
3154,2216,601879.5,3507253.5,2023,1,1,1,0,2,6,5,8,9,3,0,5,4,2,12,3,0,11
3150,2239,601948.5,3507265.5,2023,1,1,1,0,1,0,8,0,5,8,10,7,10,2,0,12,0,11
3172,2270,602041.5,3507199.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3169,2303,602140.5,3507208.5,2023,1,1,1,0,1,0,8,0,0,8,10,5,4,11,12,6,18,16
3172,2316,602179.5,3507199.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3166,2355,602296.5,3507217.5,2023,1,1,1,0,2,6,5,8,9,8,10,5,4,2,12,6,0,11
3164,2395,602416.5,3507223.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3177,2408,602455.5,3507184.5,2023,1,1,1,0,1,0,8,0,0,0,12,5,4,11,12,15,18,1
3173,2437,602542.5,3507196.5,2023,1,1,1,0,1,0,8,0,0,0,12,5,4,11,12,15,18,16
3151,2466,602629.5,3507262.5,2023,1,1,1,0,1,0,8,0,0,0,12,5,4,11,12,6,18,16
3164,2505,602746.5,3507223.5,2023,1,1,1,0,1,0,8,0,0,8,10,13,6,14,1,6,16,16
3158,2548,602875.5,3507241.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3175,2552,602887.5,3507190.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3177,2584,602983.5,3507184.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3176,2615,603076.5,3507187.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3158,2649,603178.5,3507241.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3179,2694,603313.5,3507178.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,2,14
3179,2725,603406.5,3507178.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,11,8,6,18,16
3173,2732,603427.5,3507196.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,0,8,17,18,16
3162,2766,603529.5,3507229.5,2023,1,1,1,0,2,6,5,8,9,3,0,10,0,10,11,13,8,17
3160,2808,603655.5,3507235.5,2023,1,1,1,0,1,0,8,0,0,0,12,5,4,11,12,6,18,16
3161,2848,603775.5,3507232.5,2023,0,0,4,2,0,4,6,1,7,11,9,9,2,3,15,0,15,5
3177,2870,603841.5,3507184.5,2023,1,1,1,0,1,0,8,0,0,0,10,7,13,0,8,17,2,14
3159,2909,603958.5,3507238.5,2023,1,1,1,4,1,0,8,0,5,8,10,13,6,14,1,6,16,4
3150,2924,604003.5,3507265.5,2023,1,1,1,4,0,7,6,1,5,11,10,8,10,13,0,12,13,9
3150,2946,604069.5,3507265.5,2023,0,3,2,5,5,5,7,3,10,4,9,9,2,8,4,11,9,7
3153,2990,604201.5,3507256.5,2023,1,1,1,0,2,6,5,8,9,3,0,5,4,2,12,3,0,11
3162,3017,604282.5,3507229.5,2023,1,1,1,0,1,0,8,0,5,8,10,13,6,14,1,6,18,16
3173,3044,604363.5,3507196.5,2023,1,1,1,4,2,6,1,8,9,3,0,10,0,2,1,13,8,11
3174,3087,604492.5,3507193.5,2023,1,1,1,4,2,6,1,8,9,3,0,10,0,2,11,13,0,11
3151,3095,604516.5,3507262.5,2023,1,1,1,4,2,6,5,8,9,3,0,10,4,2,12,3,0,11
3178,3125,604606.5,3507181.5,2023,1,1,1,4,0,7,1,8,9,3,0,10,0,2,16,13,0,11
3154,3174,604753.5,3507253.5,2023,1,1,1,4,0,7,1,8,5,8,10,13,6,14,1,6,16,11
3159,3196,604819.5,3507238.5,2023,1,0,4,4,2,6,6,1,7,11,4,8,12,2,16,8,0,11
3152,3238,604945.5,3507259.5,2023,1,1,1,4,2,6,1,8,9,3,0,10,0,10,11,13,8,17
3157,3250,604981.5,3507244.5,2023,1,1,1,4,2,6,1,8,9,3,0,10,0,10,11,13,8,17
3163,3299,605128.5,3507226.5,2023,1,1,1,0,1,6,5,8,9,6,10,5,4,2,12,6,0,11
3159,3311,605164.5,3507238.5,2023,1,1,1,0,1,0,8,0,5,8,10,13,6,14,1,6,16,11
3150,3331,605224.5,3507265.5,2023,1,1,1,0,1,0,5,1,7,11,4,8,10,2,0,12,0,11
3186,16,595279.5,3507157.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,11,8,15,18,1
3207,31,595324.5,3507094.5,2023,1,1,1,0,1,0,8,0,0,0,12,7,13,11,8,15,18,1
3189,67,595432.5,3507148.5,2023,1,1,1,0,1,0,8,0,0,0,12,5,13,11,12,15,18,1
3202,116,595579.5,3507109.5,2023,1,1,0,1,2,6,5,5,1,6,7,11,7,1,5,15,7,1
3206,140,595651.5,3507097.5,2023,1,1,1,0,2,6,5,5,1,6,7,5,4,11,12,15,7,1
3195,153,595690.5,3507130.5,2023,1,1,0,1,2,6,5,5,1,6,7,11,7,1,5,15,7,1
3185,191,595804.5,3507160.5,2023,1,1,1,0,1,0,8,0,0,0,12,5,4,11,12,15,18,1
